"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AU1","AU2","AW1","AW2","AX1","AX2","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MW1","OC1","OD1","OE1","OE2","OE3","REM","EQD"
"72484653123","2024-02-25T17:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0150,5","+0000,5","10208,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0150,1","060,N,+0083,1",,,,,,,,,"10196,5,09410,5","0,9,008,9,+999,9",,,,,,,,,,"MET11302/25/24 09:53:02 METAR KVGT 251753Z 00000KT 10SM CLR 15/00 A3011 RMK AO2 SLP208 T01500000 10150 20083 50008 (CM)",
"72484653123","2024-02-25T18:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","170,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0161,5","-0006,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10193,5,09407,5",,,,,,,,,,,"MET09602/25/24 10:53:02 METAR KVGT 251853Z 17004KT 10SM CLR 16/M01 A3010 RMK AO2 SLP203 T01611006 (LA)",
"72484653123","2024-02-25T19:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","130,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0183,5","-0006,5","10192,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,,,,,,,"10183,5,09398,5",,,,,,,,,,,"MET09902/25/24 11:53:02 METAR KVGT 251953Z 13007KT 10SM SCT100 18/M01 A3007 RMK AO2 SLP192 T01831006 (LA)","D01      0ADE726"
"72484653123","2024-02-25T20:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","130,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0183,5","-0006,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10173,5,09388,5","8,9,023,9,+999,9",,,,,,,,,,"MET10202/25/24 12:53:02 METAR KVGT 252053Z 13007KT 10SM CLR 18/M01 A3004 RMK AO2 SLP183 T01831006 58023 (OJ)",
"72484653123","2024-02-25T21:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","170,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0194,5","-0006,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10163,5,09379,5",,,,,,,,,,,"MET09602/25/24 13:53:02 METAR KVGT 252153Z 17005KT 10SM CLR 19/M01 A3001 RMK AO2 SLP172 T01941006 (CM)",
"72484653123","2024-02-25T22:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","130,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0200,5","-0006,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10156,5,09372,5",,,,,,,,,,,"MET09602/25/24 14:53:02 METAR KVGT 252253Z 13004KT 10SM CLR 20/M01 A2999 RMK AO2 SLP167 T02001006 (OJ)",
"72484653123","2024-02-25T23:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","140,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0200,5","-0006,5","10164,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0206,1","060,N,+0150,1",,,,,,,,,"10152,5,09369,5","6,9,017,9,+999,9",,,,,,,,,,"MET11402/25/24 15:53:02 METAR KVGT 252353Z 14004KT 10SM CLR 20/M01 A2998 RMK AO2 SLP164 T02001006 10206 20150 56017 (OJ)",
"72484653123","2024-02-26T00:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0200,5","+0000,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10152,5,09369,5",,,,,,,,,,,"MET09502/25/24 16:53:03 METAR KVGT 260053Z 00000KT 10SM CLR 20/00 A2998 RMK AO2 SLP163 T02000000 (OJ)",
"72484653123","2024-02-26T01:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","040,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0189,5","+0000,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10152,5,09369,5",,,,,,,,,,,"MET09502/25/24 17:53:03 METAR KVGT 260153Z 04003KT 10SM CLR 19/00 A2998 RMK AO2 SLP163 T01890000 (OJ)",
"72484653123","2024-02-26T02:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","130,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0178,5","+0006,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10152,5,09369,5","5,9,001,9,+999,9",,,,,,,,,,"MET10102/25/24 18:53:03 METAR KVGT 260253Z 13003KT 10SM CLR 18/01 A2998 RMK AO2 SLP165 T01780006 55001 (OJ)",
"72484653123","2024-02-26T03:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","120,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0161,5","+0011,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10149,5,09366,5",,,,,,,,,,,"MET09502/25/24 19:53:03 METAR KVGT 260353Z 12005KT 10SM CLR 16/01 A2997 RMK AO2 SLP163 T01610011 (OJ)",
"72484653123","2024-02-26T04:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","140,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0156,5","+0011,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10149,5,09366,5",,,,,,,,,,,"MET09002/25/24 20:53:03 METAR KVGT 260453Z 14004KT 10SM CLR 16/01 A2997 RMK AO2 SLP159 T01560011",
"72484653123","2024-02-26T05:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0150,5","+0011,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0200,1","060,N,+0144,1",,,,,,,,,"10149,5,09366,5","6,9,005,9,+999,9",,,,,,,,,,"MET10802/25/24 21:53:03 METAR KVGT 260553Z 00000KT 10SM CLR 15/01 A2997 RMK AO2 SLP157 T01500011 10200 20144 56005",
"72484653123","2024-02-26T06:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","180,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0156,5","+0006,5","10151,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10142,5,09359,5",,,,,,,,,,,"MET09002/25/24 22:53:03 METAR KVGT 260653Z 18006KT 10SM CLR 16/01 A2995 RMK AO2 SLP151 T01560006",
"72484653123","2024-02-26T07:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","200,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0150,5","+0006,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0206,1","240,N,+0083,1",,,,,,,,,"10139,5,09356,5",,,,,,,,,,,"MET10002/25/24 23:53:03 METAR KVGT 260753Z 20007KT 10SM CLR 15/01 A2994 RMK AO2 SLP147 T01500006 402060083",
"72484653123","2024-02-26T07:59:00","6","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","SOD  ","KVGT ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0206,5","240,N,+0083,5",,,,,,,,,,,"09385,4,10146,4",,,,,,"1,24,00671,190,9999,5","2,24,00536,180,9999,5","3,24,00192,999,9999,5","SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6924 HR MIN TEMP (F): 47AVERAGE STATION PRESSURE:27.715 MINIMUM SEA LEVEL PRESSURE:29.96 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.3 24 HR AVG TEMP (F): 58DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):69  LATEST NIGHT MIN TEMP(1900-0800 LST):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72484653123","2024-02-26T08:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0122,5","+0011,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10142,5,09359,5","5,9,006,9,+999,9",,,,,,,,,,"MET09602/26/24 00:53:02 METAR KVGT 260853Z VRB03KT 10SM CLR 12/01 A2995 RMK AO2 SLP149 T01220011 55006",
"72484653123","2024-02-26T09:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","330,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0117,5","+0011,5","10144,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10135,5,09353,5",,,,,,,,,,,"MET09002/26/24 01:53:02 METAR KVGT 260953Z 33007KT 10SM CLR 12/01 A2993 RMK AO2 SLP144 T01170011",
"72484653123","2024-02-26T10:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","300,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0106,5","+0011,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10135,5,09353,5",,,,,,,,,,,"MET09002/26/24 02:53:02 METAR KVGT 261053Z 30003KT 10SM CLR 11/01 A2993 RMK AO2 SLP143 T01060011",
"72484653123","2024-02-26T11:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","290,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0106,5","+0006,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0161,1","060,N,+0100,1",,,,,,,,,"10129,5,09347,5","6,9,010,9,+999,9",,,,,,,,,,"MET10802/26/24 03:53:02 METAR KVGT 261153Z 29004KT 10SM CLR 11/01 A2991 RMK AO2 SLP138 T01060006 10161 20100 56010",
"72484653123","2024-02-26T12:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","010,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0094,5","+0011,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10129,5,09347,5",,,,,,,,,,,"MET09002/26/24 04:53:02 METAR KVGT 261253Z 01006KT 10SM CLR 09/01 A2991 RMK AO2 SLP137 T00940011",
"72484653123","2024-02-26T13:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","320,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0094,5","+0006,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10132,5,09350,5",,,,,,,,,,,"MET09002/26/24 05:53:02 METAR KVGT 261353Z 32004KT 10SM CLR 09/01 A2992 RMK AO2 SLP141 T00940006",
"72484653123","2024-02-26T14:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","320,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0094,5","+0006,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10135,5,09353,5","3,9,003,9,+999,9",,,,,,,,,,"MET09602/26/24 06:53:02 METAR KVGT 261453Z 32007KT 10SM CLR 09/01 A2993 RMK AO2 SLP145 T00940006 53003",
"72484653123","2024-02-26T15:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","340,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0117,5","+0011,5","10144,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10132,5,09350,5",,,,,,,,,,,"MET09502/26/24 07:53:02 METAR KVGT 261553Z 34007KT 10SM CLR 12/01 A2992 RMK AO2 SLP144 T01170011 (CM)",
"72484653123","2024-02-26T16:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","330,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0150,5","+0011,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10135,5,09353,5",,,,,,,,,,,"MET09502/26/24 08:53:02 METAR KVGT 261653Z 33007KT 10SM CLR 15/01 A2993 RMK AO2 SLP143 T01500011 (CM)",
"72484653123","2024-02-26T17:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","040,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0161,5","+0000,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0161,1","060,N,+0083,1",,,,,,,,,"10132,5,09350,5","8,9,002,9,+999,9",,,,,,,,,,"MET11302/26/24 09:53:02 METAR KVGT 261753Z 04003KT 10SM CLR 16/00 A2992 RMK AO2 SLP140 T01610000 10161 20083 58002 (CM)",
"72484653123","2024-02-26T18:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0172,5","+0006,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10129,5,09347,5",,,,,,,,,,,"MET09502/26/24 10:53:02 METAR KVGT 261853Z 00000KT 10SM CLR 17/01 A2991 RMK AO2 SLP134 T01720006 (EZ)",
"72484653123","2024-02-26T19:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","090,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0189,5","+0006,5","10119,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10112,5,09331,5",,,,,,,,,,,"MET09502/26/24 11:53:02 METAR KVGT 261953Z 09004KT 10SM CLR 19/01 A2986 RMK AO2 SLP119 T01890006 (EZ)",
"72484653123","2024-02-26T20:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","210,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0233,5","-0033,5","10093,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10088,5,09309,5","8,9,041,9,+999,9",,,,,"0134,5","4,99,0133,1,220",,,,"MET13002/26/24 12:53:02 METAR KVGT 262053Z 21019G26KT 10SM CLR 23/M03 A2979 RMK AO2 PK WND 22026/2050 PRESFR SLP093 T02331033 58041 (EZ)",
"72484653123","2024-02-26T21:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","230,5,N,0134,5","22000,5,9,N","016093,5,N,5","+0244,5","-0033,5","10076,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10071,5,09293,5",,,,,,"0185,5","4,99,0185,1,230",,,,"MET11702/26/24 13:53:02 METAR KVGT 262153Z 23026G36KT 10SM CLR 24/M03 A2974 RMK AO2 PK WND 23036/2153 SLP076 T02441033 (HE)",
"72484653123","2024-02-26T22:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","220,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0233,5","-0022,5","10071,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10064,5,09286,5",,,,,,"0113,5","4,99,0180,1,250",,,,"MET11702/26/24 14:53:02 METAR KVGT 262253Z 22012G22KT 10SM CLR 23/M02 A2972 RMK AO2 PK WND 25035/2236 SLP071 T02331022 (XO)",
"72484653123","2024-02-26T23:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","190,5,N,0108,5","22000,5,9,N","016093,5,N,5","+0233,5","-0022,5","10066,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0244,1","060,N,+0156,1",,,,,,,,,"10061,5,09283,5","6,9,026,9,+999,9",,,,,"0165,5","4,99,0175,1,250",,,,"MET13502/26/24 15:53:02 METAR KVGT 262353Z 19021G32KT 10SM CLR 23/M02 A2971 RMK AO2 PK WND 25034/2300 SLP066 T02331022 10244 20156 56026 (OJ)",
"72484653123","2024-02-27T00:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","210,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0217,5","-0006,5","10067,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10061,5,09283,5",,,,,,,"4,99,0144,1,170",,,,"MET11402/26/24 16:53:03 METAR KVGT 270053Z 21017KT 10SM CLR 22/M01 A2971 RMK AO2 PK WND 17028/0006 SLP067 T02171006 (MZ)",
"72484653123","2024-02-27T01:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","180,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0194,5","+0000,5","10073,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10064,5,09286,5",,,,,,,"4,99,0144,1,210",,,,"MET11302/26/24 17:53:03 METAR KVGT 270153Z 18012KT 10SM CLR 19/00 A2972 RMK AO2 PK WND 21028/0106 SLP073 T01940000 (XO)",
"72484653123","2024-02-27T02:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","230,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0194,5","+0006,5","10070,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10061,5,09283,5","0,9,001,9,+999,9",,,,,"0118,5","4,99,0133,1,250",,,,"MET12202/26/24 18:53:03 METAR KVGT 270253Z 23012G23KT 10SM CLR 19/01 A2971 RMK AO2 PK WND 25026/0228 SLP070 T01940006 50001 (XO)",
"72484653123","2024-02-27T03:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","240,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0189,5","+0006,5","10059,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10051,5,09274,5",,,,,,"0139,5","4,99,0139,1,240",,,,"MET11602/26/24 19:53:03 METAR KVGT 270353Z 24018G27KT 10SM CLR 19/01 A2968 RMK AO2 PK WND 24027/0351 SLP059 T01890006 (OJ)",
"72484653123","2024-02-27T04:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","220,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0183,5","+0017,5","10065,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10061,5,09283,5",,,,,,"0134,5",,,,,"MET11102/26/24 20:53:03 METAR KVGT 270453Z 22019G26KT 10SM CLR 18/02 A2971 RMK AO2 PK WND 21036/0407 SLP065 T01830017",
"72484653123","2024-02-27T05:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","210,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0178,5","+0017,5","10067,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0233,1","060,N,+0178,1",,,,,,,,,"10061,5,09283,5","3,9,001,9,+999,9",,,,,"0124,5",,,,,"MET12902/26/24 21:53:03 METAR KVGT 270553Z 21014G24KT 10SM CLR 18/02 A2971 RMK AO2 PK WND 23033/0532 SLP067 T01780017 10233 20178 53001",
"72484653123","2024-02-27T06:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","210,5,N,0113,5","22000,5,9,N","016093,5,N,5","+0172,5","+0028,5","10050,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10044,5,09267,5",,,,,,"0165,5",,,,,"MET11102/26/24 22:53:03 METAR KVGT 270653Z 21022G32KT 10SM CLR 17/03 A2966 RMK AO2 PK WND 22034/0631 SLP050 T01720028",
